1094216130615525377,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 12:47:09 +0000 2019
1094177972821651456,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 10:15:32 +0000 2019
1094144390564581376,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Sat Feb 09 08:02:05 +0000 2019
1094142854597885952,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Sat Feb 09 07:55:59 +0000 2019
1094140930536456192,"RT @BharatBathija: #KeralaFloods #KerelaFloodRelief
Men always have soft corner 4 women. There r many Men who r getting harassed by #FakeFe…",Sat Feb 09 07:48:20 +0000 2019
1094112168470028289,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 05:54:03 +0000 2019
1094108660580732928,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #wes…",Sat Feb 09 05:40:06 +0000 2019
1094102757768720384,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Sat Feb 09 05:16:39 +0000 2019
1094082422487040003,RT @Afwa_Online: #StylishStar #AlluArjun  Fans #AlluBoyzTcr Allu Boyz Thrissur Special Thaipooya #kavadi Features &amp; reflects #keralafloods…,Sat Feb 09 03:55:51 +0000 2019
1094082388924104704,RT @Afwa_Online: #StylishStar #AlluArjun  Fans #AlluBoyzTcr Allu Boyz Thrissur Special Thaipooya #kavadi Features &amp; reflects #keralafloods…,Sat Feb 09 03:55:43 +0000 2019
